step	nb_steps	episode	duration	episode_steps	sps	episode_reward	reward_mean	reward_min	reward_max	action_mean	action_min	action_max	obs_mean	obs_min	obs_max	loss	mean_absolute_error	mean_q	mean_eps	maxscore	outer_deaths	inner_deaths	shell_deaths	resets	reset_vlners	isi_pre	isi_post	fortress_kills	raw_pnts	total
4836744	10910000	1773	6.22153136217	2728	438.477256032	2862763.5	1049.40010997	-1000.0	101752.5	0.428885630499	0	2	81.787890819	-550.0	644.0	9077041.36208	723.561102098	221821.361139	0.0542992813932	644	0	8	1	9	7.40909090909	26.6666666667	13.9259259259	13	4	172
4839472	10910000	1774	5.76981349489	2728	472.805577237	2526101.0	925.990102639	-1000.0	101896.5	0.346774193548	0	2	69.876712051	-404.0	499.552468529	9090441.50825	767.166956703	221437.62807	0.0541042456462	368	1	8	1	9	8.11764705882	28.0143884892	41.7272727273	8	-514	268
4842200	10910000	1775	5.84014338299	2728	467.111819197	3811203.5	1397.06873167	-1000.0	101687.5	0.614369501466	0	2	98.217484612	-454.0	854.0	14853718.6884	800.843661624	223452.81809	0.0539092098992	854	0	5	2	15	8.23684210526	11.1540469974	4.24	23	750	778
4844928	10910000	1776	6.28723401051	2728	433.895095274	4504433.0	1651.1851173	-1000.0	101642.5	0.651759530792	0	2	107.295890686	-272.0	1052.0	9349883.43438	698.194779516	223789.194465	0.0537141741522	1052	0	8	0	16	9.02325581395	8.58974358974	4.10169491525	27	858	882
4847656	10910000	1777	6.14344744421	2728	444.050351985	4991643.5	1829.78134164	-1001.0	101991.5	0.698313782991	0	2	111.172660574	-396.0	1366.0	8451999.88618	685.062915925	223542.439218	0.0535191384051	1366	0	5	1	20	8.58	7.06864564007	3.6	30	1192	1220
4850384	10910000	1778	5.89184143301	2728	463.013139613	4218624.5	1546.41660557	-1000.0	101761.5	0.697580645161	0	2	117.380680942	-188.0	1200.0	9827522.2286	755.296456838	224039.456172	0.0533241026581	1200	1	2	1	49	5.62162162162	6.96715328467	3.61403508772	25	906	942
4853112	10910000	1779	6.04930040255	2728	450.961238237	4565985.5	1673.74835044	-1000.0	101463.5	0.950879765396	0	2	105.049026141	-96.0	1222.0	15636529.3364	915.665874671	224797.346339	0.0531290669111	1222	1	3	0	31	7.62711864407	5.44522968198	3.31428571429	28	1142	1178
4855840	10910000	1780	6.37289065149	2728	428.063205409	5746281.5	2106.40817449	0.0	102105.5	0.888196480938	0	2	125.536047049	-50.0	1780.0	7212556.79683	682.910229456	224903.339512	0.0529340311641	1780	0	2	0	24	8.46428571429	5.66435986159	2.69879518072	32	1694	1738
4858568	10910000	1781	5.97472064591	2728	456.590385003	6896774.0	2528.14296188	-1000.0	102737.5	0.866935483871	0	2	117.56393306	-88.0	1808.0	11492336.7418	753.529204785	224723.346316	0.052738995417	1808	0	1	0	24	8.66071428571	5.55366269165	2.73417721519	32	1774	1798
4861296	10910000	1782	5.83154305375	2728	467.800713268	4418816.0	1619.80058651	-1000.0	101957.5	0.701612903226	0	2	114.774047347	-136.0	1194.0	11772414.0208	829.363688449	224875.038123	0.05254395967	1194	1	4	0	24	8.71428571429	7.6	3.37313432836	25	884	928
4864024	10910000	1783	6.3671520791	2728	428.449009245	3444068.0	1262.48826979	-1000.0	101381.5	0.62206744868	0	2	98.8196681897	-228.0	906.0	11953360.9931	840.716892097	224980.692815	0.052348923923	906	1	4	0	26	9.20454545455	9.13537117904	4.23076923077	18	298	366
4866752	10910000	1784	6.20843058749	2728	439.402512689	4107874.0	1505.81891496	-1000.0	101715.5	0.636363636364	0	2	95.270310854	-202.0	956.0	12240342.887	824.552565499	225058.011043	0.052153888176	956	0	4	0	27	8.28	8.50309278351	3.77358490566	23	834	942
4869480	10910000	1785	5.81046327211	2728	469.497847632	4466308.0	1637.20967742	-1000.0	101995.5	0.576612903226	0	2	98.4845884418	-52.0	976.0	7993793.82368	806.828762871	224961.839237	0.051958852429	976	0	3	0	19	9.85	9.74133949192	3.71929824561	21	836	970
4872208	10910000	1786	5.90425733766	2728	462.039481681	4517090.5	1655.82496334	-548.5	102059.5	0.530425219941	0	2	119.89630156	-136.0	1484.0	9958899.41102	742.680893392	225900.076017	0.0517638166819	1484	1	3	0	11	9.16216216216	11.2466843501	5.23333333333	26	1336	1366
4874936	10910000	1787	6.32622431813	2728	431.220877227	4265076.0	1563.44428152	-1001.0	101733.5	0.565615835777	0	2	117.91594155	-132.0	1290.0	12876223.7904	722.099137561	226320.093933	0.0515687809349	1290	0	4	1	14	9.02564102564	10.3497536946	5.10714285714	25	1088	1112
4877664	10910000	1788	5.94376446012	2728	458.968389192	4631453.5	1697.74688416	-1000.0	101977.5	0.646994134897	0	2	109.365117668	-118.0	1184.0	11461055.4908	852.000704321	226322.873717	0.0513737451879	1184	1	3	0	25	8.48	8.35789473684	4.73846153846	25	1038	1062
4880392	10910000	1789	5.85526292805	2728	465.905636266	4230845.5	1550.89644428	-1000.0	102265.5	0.578812316716	0	2	113.329375424	-62.0	1160.0	12181129.7672	743.336350695	225617.665093	0.0511787094409	1160	0	4	0	21	8.88372093023	9.82242990654	4.45283018868	22	866	892
4883120	10910000	1790	6.29135136242	2728	433.611134214	4247726.0	1557.08431085	-726.5	101719.5	0.592008797654	0	2	109.24513806	-76.0	1030.0	12613540.4153	723.484703086	223818.377474	0.0509836736939	1030	0	3	0	20	9.16666666667	9.80930232558	3.92857142857	22	940	966
4885848	10910000	1791	6.06191357627	2728	450.022912019	2928290.5	1073.42027126	-1002.0	102228.5	0.860337243402	0	2	85.1676719225	-190.0	706.0	20181398.3174	1352.74504608	222592.558078	0.0507886379468	706	7	8	0	22	6.63888888889	12.1309090909	4.39130434783	14	-724	674
4888576	10910000	1792	5.8027167716	2728	470.124617033	4152356.5	1522.12481672	-1000.0	101432.5	0.636363636364	0	2	106.789435928	-194.0	1148.0	9844307.80494	708.842942537	224122.750664	0.0505936021998	1148	0	2	1	17	8.975	10.453125	3.81818181818	23	1104	1144
4891304	10910000	1793	5.99840046405	2728	454.787908268	4639608.0	1700.73607038	-935.5	101921.5	0.767961876833	0	2	121.015614713	-186.0	1270.0	6469289.76164	648.323380949	224016.368723	0.0503985664528	1270	1	4	0	21	8.14893617021	8.48372093023	3.77419354839	26	1128	1152
4894032	10910000	1794	6.40375829208	2728	425.999838778	4930154.0	1807.24120235	-1002.0	101805.5	0.741568914956	0	2	115.764820003	-50.0	1536.0	9387077.65662	673.676208093	224298.203766	0.0502035307058	1536	0	3	0	20	9.4	6.91280148423	3.725	30	1484	1514
4896760	10910000	1795	5.98212200083	2728	456.025470497	4243206.5	1555.42760264	-1000.0	101328.5	0.87573313783	0	2	107.146211273	-82.0	1216.0	9714597.04037	731.196546627	224299.453698	0.0500084949588	1216	2	4	0	35	7.39344262295	5.94633273703	4.14084507042	26	772	798
4899488	10910000	1796	5.840371673	2728	467.093560605	4901238.5	1796.64167889	-1000.0	102051.5	0.927785923754	0	2	125.724585566	-170.0	1578.0	8046104.55984	628.399412631	224257.822558	0.0498134592117	1578	3	2	0	22	8.42307692308	5.86641221374	3.97619047619	30	1296	1380
4902216	10910000	1797	6.21787420437	2728	438.735154546	3588775.0	1315.53335777	-1000.0	102222.5	0.605938416422	0	2	84.3044220009	-150.0	520.0	18202904.4517	1292.60704663	212381.739942	0.0496184234647	520	1	2	1	20	6.97142857143	13.1753246753	5.47368421053	15	438	462
4904944	10910000	1798	6.19655047167	2728	440.244941516	3123575.0	1145.00549853	-1002.0	101298.5	0.57991202346	0	2	82.7119438608	-150.0	512.0	11542024.9126	1136.46490232	210115.567311	0.0494233877177	512	0	3	1	17	8.48484848485	12.7485380117	3.74358974359	16	438	484
4907672	10910000	1799	5.82039298409	2728	468.696874499	3288568.5	1205.4869868	-1000.0	101777.5	0.540322580645	0	2	85.0330998374	-386.0	556.0	13279232.0104	1067.9653412	209688.645597	0.0492283519707	556	0	5	0	20	7.52777777778	12.3448275862	4.27777777778	16	338	362
4910400	10910000	1800	5.80566165252	2728	469.886149638	2897288.5	1062.05590176	-1000.0	101318.5	0.522360703812	0	2	74.6809750486	-698.0	504.547903611	12719915.2915	1008.18628655	210146.693067	0.0490333162236	396	2	4	2	20	6.22857142857	16.5757575758	4.5625	15	114	378
4913128	10910000	1801	6.54321758809	2728	416.920263353	2070885.0	759.122067449	-1000.0	100894.5	0.972507331378	0	2	72.3271271731	-388.0	524.362825386	11231157.5433	829.318117159	209606.197031	0.0488382804766	240	8	1	1	86	3.10204081633	5.92664092664	2.96774193548	12	-870	66
4915856	10910000	1802	5.95410166073	2728	458.171552224	1714726.5	628.565432551	-1000.0	100558.5	0.686217008798	0	2	67.2376680937	-442.0	506.63708432	9802230.78226	716.708191544	209420.355274	0.0486432447296	232	8	12	0	50	3.5	11.2403560831	3.45454545455	12	-1522	0
4918584	10910000	1803	5.74963091107	2728	474.465238238	1837876.0	673.708211144	-1001.0	101035.5	0.583944281525	0	2	66.6254488092	-688.0	536.385276729	5206973.18411	626.732045283	209687.986047	0.0484482089826	284	7	14	0	43	4.29090909091	11.8397790055	3.44827586207	12	-1676	44
4921312	10910000	1804	6.136604165	2728	444.545537996	1619617.5	593.701429619	-1000.0	101022.5	0.583944281525	0	2	66.2348540231	-600.0	544.35194742	10912107.3881	821.676871247	209260.96119	0.0482531732356	218	7	13	0	55	3.86153846154	11.0234986945	4.06896551724	10	-1806	0
4924040	10910000	1805	6.25634709478	2728	436.037188901	2450162.5	898.153409091	-1000.0	100679.5	0.694281524927	0	2	74.0130577069	-420.0	488.730084529	6747181.82276	735.73119352	209280.978281	0.0480581374885	404	4	9	0	31	6.42857142857	9.75471698113	4.0	18	-412	188
4926768	10910000	1806	5.70817187889	2728	477.911327458	2191289.0	803.258431085	-1002.0	100748.5	0.722873900293	0	2	69.4430625021	-296.0	473.980456437	9978246.30132	715.07018676	209318.701453	0.0478631017415	310	3	19	0	51	4.61764705882	9.13625866051	3.83783783784	17	-1414	0
4929496	10910000	1807	5.7756836804	2728	472.325035607	2477734.5	908.260447214	-1002.0	100822.5	0.907624633431	0	2	70.7764349763	-318.0	516.628625266	8409862.39635	702.363679992	209253.098767	0.0476680659945	212	4	16	0	49	5.65217391304	6.76023391813	4.17777777778	20	-1078	2
4932224	10910000	1808	6.45461817441	2728	422.643125633	2607241.5	955.733687683	-1002.0	100867.5	0.949780058651	0	2	70.5989227405	-116.0	528.535475404	9645979.53405	744.352767765	209270.655104	0.0474730302475	268	1	25	0	37	6.89655172414	6.92975206612	4.03921568627	21	-1508	92
4934952	10910000	1809	5.90444707738	2728	462.024634017	2634287.0	965.647727273	-1007.0	100556.5	1.10263929619	0	2	71.5122992887	-104.0	507.628190449	11520149.6644	769.023423315	209294.013242	0.0472779945005	224	0	26	2	37	6.16666666667	5.71153846154	3.87234042553	23	-1500	144
4937680	10910000	1810	5.79709053717	2728	470.580885793	3178309.0	1165.06928152	-1002.0	100515.5	0.870601173021	0	2	72.8599502192	-62.0	463.507175675	8969756.46738	671.711110627	209004.5466	0.0470829587534	270	0	18	0	30	7.75438596491	6.59528130672	3.70491803279	27	-238	202
4940408	10910000	1811	6.1275219571	2728	445.204443019	3291339.0	1206.50256598	-1000.0	100464.5	0.906158357771	0	2	72.7342269646	-60.0	481.990778961	7060038.631	717.28845895	209139.077071	0.0468879230064	308	0	22	0	25	7.94444444444	6.26545454545	3.49295774648	29	-402	174
4943136	10910000	1812	6.24842139565	2728	436.590272528	3457116.5	1267.27144428	-1002.0	101121.5	0.970674486804	0	2	101.558866717	-80.0	914.0	12048791.5256	761.485501734	207785.915323	0.0466928872594	914	0	9	2	34	7.08333333333	5.99299474606	3.47368421053	26	310	338
4945864	10910000	1813	5.78544563836	2728	471.528067243	3792368.0	1390.16422287	-1000.0	101069.5	0.946480938416	0	2	103.983685507	-142.0	1132.0	16529960.6226	844.602004826	207552.660695	0.0464978515124	1132	2	8	0	27	7.85454545455	6.21731123389	3.80952380952	28	644	1104
4948592	10910000	1814	5.79885330951	2728	470.437835619	3723325.0	1364.85520528	-1001.0	100992.5	0.952712609971	0	2	90.7578323387	-114.0	878.0	10090719.4995	692.501649113	207689.208394	0.0463028157654	878	1	13	0	24	8.17307692308	6.17279411765	3.53623188406	28	232	820
4951320	10910000	1815	6.44655754926	2728	423.171588736	3363827.5	1233.07459677	-1002.0	100731.5	0.977639296188	0	2	79.8310056363	-114.0	525.711843101	9176454.27777	764.428619161	208066.377681	0.0461077800183	470	2	15	1	19	7.95744680851	7.03643724696	3.5	28	-46	204
4954048	10910000	1816	5.99691085667	2728	454.900875668	4354187.0	1596.10960411	-1000.0	101630.5	0.736436950147	0	2	119.019575185	-64.0	1354.0	8205261.10933	704.424825226	208911.413581	0.0459127442713	1354	0	4	0	26	7.98148148148	8.2546201232	3.90322580645	28	1320	1354
4956776	10910000	1817	5.83074283401	2728	467.864914928	3868154.0	1417.94501466	-1000.0	101223.5	0.825879765396	0	2	88.159597476	-112.0	766.0	10002453.1769	776.009659261	208795.154646	0.0457177085243	766	0	10	1	25	8.09259259259	7.24376199616	4.77611940299	29	692	734
4959504	10910000	1818	6.27719497232	2728	434.589018189	3747414.0	1373.68548387	-1002.0	101088.5	0.755131964809	0	2	98.5797766078	-128.0	890.0	5416992.63453	648.867775433	208893.665712	0.0455226727773	890	0	11	0	28	8.31481481481	7.33459357278	4.51724137931	26	382	734
4962232	10910000	1819	6.47725231588	2728	421.166239474	4470811.0	1638.86033724	-1002.0	101550.5	0.75219941349	0	2	108.920596593	-60.0	1476.0	6499385.30732	617.302766503	208326.609558	0.0453276370302	1476	0	9	0	22	8.30188679245	7.47859922179	4.21212121212	31	1076	1362
4964960	10910000	1820	5.89600877983	2728	462.685878171	3981542.0	1459.50953079	-1000.0	101512.5	0.83724340176	0	2	111.994737643	-152.0	1040.0	11451243.8146	776.326853554	207901.757629	0.0451326012832	1040	0	11	0	33	7.09836065574	6.56057866184	4.17647058824	28	518	642
4967688	10910000	1821	5.91471229736	2728	461.222771768	3650333.0	1338.09860704	-1002.0	101410.5	0.789589442815	0	2	111.809165219	-130.0	980.0	10090582.3495	766.921932366	207669.155036	0.0449375655362	980	0	6	0	33	7.61403508772	7.32688588008	4.10909090909	24	712	736
4970416	10910000	1822	6.46707413522	2728	421.829090398	3877981.5	1421.54747067	-1000.0	101257.5	0.742302052786	0	2	96.8177855398	-136.0	930.0	12107793.6401	703.922958598	207680.011822	0.0447425297892	930	0	5	0	29	8.27777777778	7.71936758893	4.46875	25	892	916
4973144	10910000	1823	6.01502889164	2728	453.530656152	4838087.0	1773.49230205	-1000.0	101825.5	0.763563049853	0	2	109.964678905	-116.0	1476.0	8209572.99675	682.910969799	207652.765992	0.0445474940422	1476	0	4	0	21	8.62745098039	7.08253358925	4.05405405405	30	1426	1464
4975872	10910000	1824	5.92914757473	2728	460.099865219	4766356.0	1747.19794721	-1000.0	101862.5	0.78995601173	0	2	115.170413603	-84.0	1248.0	6059627.36968	638.093536422	207769.510172	0.0443524582951	1248	0	4	0	35	7.63492063492	6.67870036101	3.83606557377	28	1190	1214
4978600	10910000	1825	6.1721228381	2728	441.987314828	4184129.0	1533.77162757	-1000.0	101777.5	0.713343108504	0	2	108.120965895	-130.0	1068.0	8781796.46266	637.55529812	208074.61272	0.0441574225481	1068	0	5	0	30	7.75	7.93131313131	4.40677966102	26	1016	1060
4981328	10910000	1826	6.34351261829	2728	430.045648862	5085060.5	1864.02510997	-1000.0	101664.5	0.766495601173	0	2	115.962480868	-154.0	1554.0	7339388.03821	683.352483263	207487.485016	0.0439623868011	1554	0	3	0	25	7.85454545455	6.80597014925	4.02941176471	30	1510	1534
4984056	10910000	1827	5.8534290786	2728	466.051602124	4793418.0	1757.11803519	-1010.0	102497.5	0.976906158358	0	2	94.5224787207	-190.0	822.0	13984425.7211	1006.34332674	206557.830141	0.0437673510541	822	2	2	0	37	7.11666666667	5.7358490566	4.26923076923	23	766	798
4986784	10910000	1828	5.88517705125	2728	463.537456264	3689744.0	1352.54545455	-1012.0	101714.5	0.777859237537	0	2	92.5408889408	-260.0	670.0	11410491.6814	734.049499109	206814.446481	0.0435723153071	670	3	3	1	44	7.09375	6.63272727273	3.5593220339	20	132	540
4989512	10910000	1829	6.44982016891	2728	422.957528824	4303065.5	1577.37005132	-727.5	101791.5	0.67008797654	0	2	113.019831082	-456.0	1286.0	8698920.96935	699.673087649	206812.877635	0.04337727956	1286	1	3	0	19	8.68888888889	9.18779342723	4.34482758621	26	1238	1282
4992240	10910000	1830	6.07349071089	2728	449.165089709	4388653.5	1608.74395161	-1000.0	101606.5	0.714809384164	0	2	111.560171968	-262.0	1068.0	9126753.53748	678.120847417	206421.185667	0.043182243813	1068	0	2	1	35	7.98305084746	7.19266055046	3.8	24	910	938
4994968	10910000	1831	5.85627487322	2728	465.825129294	4438351.0	1626.96151026	-1000.0	101423.5	0.705278592375	0	2	119.41811315	-184.0	1522.0	8047822.66885	698.214586812	205911.882629	0.042987208066	1522	1	6	0	26	8.14545454545	7.8185483871	4.18461538462	29	1094	1470
4997696	10910000	1832	7.23775772226	2728	376.912312443	5074302.0	1860.0813783	-1000.0	102253.5	0.776392961877	0	2	127.644851485	-130.0	1528.0	8601106.49487	690.07085497	206373.382217	0.042792172319	1528	0	4	0	19	9.02040816327	7.44869215292	3.97058823529	30	1482	1514
5000424	10910000	1833	6.21763567444	2728	438.751985938	3545120.5	1299.53097507	-1000.0	101521.5	0.619868035191	0	2	101.200374664	-368.0	904.0	7311002.30503	697.928806294	205882.427465	0.042597136572	904	3	4	2	26	7.21739130435	9.29797979798	11.2156862745	20	234	380
5003152	10910000	1834	5.79376436977	2728	470.851043621	3844359.0	1409.22250733	-1000.0	102003.5	0.868768328446	0	2	104.495144643	-622.0	866.0	9386386.02364	739.388387596	207077.873236	0.0424021008249	866	4	2	2	27	6.82	7.52447552448	3.61904761905	23	536	564
5005880	10910000	1835	5.79708180312	2728	470.581594783	3692764.5	1353.65267595	-1000.0	101516.5	0.740835777126	0	2	86.0400821318	-478.0	626.0	10002589.9347	722.286554778	207112.249794	0.0422070650779	626	4	1	1	26	7.53333333333	9.68337730871	3.39285714286	19	444	490
5008608	10910000	1836	6.43190361945	2728	424.135708711	3674343.5	1346.90010997	-1000.0	101991.5	0.732038123167	0	2	97.8659101403	-374.0	746.0	8194990.89333	724.978981309	207089.222301	0.0420120293309	746	4	2	0	19	8.15	10.3238636364	3.45714285714	21	670	704
5011336	10910000	1837	5.91590946464	2728	461.129436869	3418257.5	1253.02694282	-1000.0	101688.5	0.603005865103	0	2	85.4707367502	-534.0	592.0	8866882.50137	758.258751117	207297.354312	0.0418169935839	592	3	4	3	16	8.54285714286	12.1481481481	3.52380952381	19	146	182
5014064	10910000	1838	5.76890153954	2728	472.880318948	2293413.5	840.69409824	-1002.0	100968.5	0.428885630499	0	2	71.5770325768	-448.0	538.241129717	7010354.69391	747.369657589	206628.646811	0.0416219578368	430	3	9	3	9	9.08333333333	18.9836065574	4.42105263158	15	-538	122
5016792	10910000	1839	6.18308346921	2728	441.203812561	3482497.5	1276.57532991	-1000.0	101327.5	0.520894428152	0	2	83.9763778163	-444.0	628.0	8518860.06566	650.340897501	206553.677923	0.0414269220898	628	3	6	2	17	7.94871794872	11.7181571816	4.45833333333	22	272	520
5019520	10910000	1840	6.23366807837	2728	437.623557383	3276768.5	1201.16147361	-1000.0	101343.5	0.543255131965	0	2	93.1716987206	-406.0	832.0	9861999.48378	694.479514293	206455.705943	0.0412318863428	832	3	10	1	11	8.79411764706	11.9601139601	4.53846153846	23	120	730
5022248	10910000	1841	6.00351801534	2728	454.400235501	4727218.5	1732.8513563	-1000.0	101720.5	0.877565982405	0	2	102.24416169	-396.0	1188.0	8879323.66436	704.8350835	207423.007286	0.0410368505958	1188	2	1	1	33	6.8	6.23352165725	3.8125	27	1124	1152
5024976	10910000	1842	5.88525716358	2728	463.531146418	4906331.0	1798.50843109	-1000.0	102199.5	0.781524926686	0	2	112.441749773	-274.0	1304.0	9392911.55242	685.817180197	207714.806268	0.0408418148488	1304	1	1	2	26	7.84615384615	6.88246628131	3.89090909091	26	1060	1166
5027704	10910000	1843	6.54554265259	2728	416.772167686	5026051.0	1842.39406158	-1000.0	102059.5	1.06231671554	0	2	115.627553887	-408.0	1408.0	9922372.84054	726.759742356	206979.59824	0.0406467791017	1408	2	2	0	32	7.28333333333	5.02742230347	3.64705882353	28	1188	1358
5030432	10910000	1844	6.04899260256	2728	450.984185176	4646803.0	1703.37353372	-1000.0	101435.5	0.974340175953	0	2	121.647439309	-314.0	1338.0	7847230.5954	657.064480645	208079.881346	0.0404517433547	1338	2	2	0	23	8.80769230769	5.34482758621	3.88059701493	29	1234	1310
5033160	10910000	1845	5.83516738356	2728	467.510153639	5306826.5	1945.31763196	-1000.0	101673.5	0.823680351906	0	2	137.675726708	-96.0	1884.0	9259394.94263	661.409804448	208454.991615	0.0402567076077	1884	0	3	0	17	9.13725490196	5.9170984456	3.45	34	1812	1844
5035888	10910000	1846	6.20941512581	2728	439.332842905	5894260.5	2160.65267595	-1000.0	102189.5	0.838709677419	0	2	126.890856365	-86.0	1876.0	7906376.46962	696.841990809	208577.415552	0.0400616718607	1876	0	2	0	22	8.34545454545	5.72495755518	3.725	33	1782	1872
5038616	10910000	1847	6.20897480919	2728	439.363998701	6727814.5	2466.20766129	-1000.0	102475.5	0.803885630499	0	2	149.526791122	-70.0	2210.0	6335650.42128	632.405122461	208783.343223	0.0398666361137	2210	0	3	0	9	9.88888888889	6.64717348928	3.43209876543	36	2128	2152
5041344	10910000	1848	5.85668326538	2728	465.79264686	4865730.5	1783.62554985	-1000.0	102465.5	1.01136363636	0	2	107.829553979	-260.0	992.0	11841454.043	858.233203564	208176.897888	0.0396716003666	992	1	1	1	49	5.86486486486	4.89411764706	3.6	25	914	978
5044072	10910000	1849	5.72822857191	2728	476.23797929	4475974.0	1640.75293255	-1000.0	101563.5	0.724706744868	0	2	117.036947134	-232.0	1446.0	9385147.70794	666.225527408	208305.900912	0.0394765646196	1446	1	2	1	20	8.59183673469	7.42857142857	3.38461538462	29	1374	1428
5046800	10910000	1850	6.41536072532	2728	425.229401245	6128550.0	2246.53592375	-1002.0	102503.5	0.759164222874	0	2	122.331281353	-144.0	1638.0	6432535.22562	617.097865398	208595.293874	0.0392815288726	1638	1	2	0	21	8.98076923077	6.34586466165	3.6043956044	31	1566	1600
5049528	10910000	1851	5.84272203613	2728	466.905661972	3180661.5	1165.9316349	-1000.0	101071.5	0.587609970674	0	2	79.2174701247	-470.0	551.202018037	11694130.386	870.341978817	208485.535672	0.0390864931256	470	5	1	3	20	7.92682926829	10.3494623656	5.73770491803	21	348	454
5052256	10910000	1852	5.74606741844	2728	474.759483546	3937523.5	1443.37371701	-1000.0	101676.5	0.657624633431	0	2	84.9668597199	-754.0	790.0	8119246.03789	744.543524197	209013.686309	0.0388914573786	790	4	2	1	21	8.37777777778	8.76297968397	2.92537313433	24	698	750
5054984	10910000	1853	6.05303014332	2728	450.683366084	5180627.5	1899.05700147	-1000.0	101808.5	0.67008797654	0	2	118.577931417	-428.0	1732.0	8205943.74015	656.09866946	209184.844896	0.0386964216315	1732	3	2	0	10	9.72093023256	8.11814345992	3.45679012346	33	1700	1724
5057712	10910000	1854	6.34759834691	2728	429.768843412	5839097.5	2140.4316349	-928.0	102185.5	0.693181818182	0	2	126.960132624	-296.0	1662.0	8142281.05819	711.704090331	209083.782304	0.0385013858845	1662	0	1	2	19	8.86	7.04380952381	3.76315789474	31	1604	1656
5060440	10910000	1855	5.78840377094	2728	471.287095364	5479512.0	2008.61876833	-1000.0	101687.5	0.718108504399	0	2	121.247694655	-578.0	1826.0	11392859.8288	722.661491551	208902.731557	0.0383063501375	1826	1	1	2	10	9.88636363636	6.91247672253	3.6	34	1786	1818
5063168	10910000	1856	5.77651281285	2728	472.257240377	6223184.0	2281.22580645	-1000.0	102829.5	0.726539589443	0	2	131.76721027	-264.0	1850.0	11054004.4198	729.673173429	209193.574895	0.0381113143905	1850	0	1	1	14	9.54347826087	6.98656429942	3.45679012346	32	1806	1838
5065896	10910000	1857	6.50097369605	2728	419.629447456	5015120.5	1838.38728006	-1000.0	102282.5	0.845307917889	0	2	117.434909693	-324.0	1546.0	11729849.1232	819.887399981	208982.662436	0.0379162786434	1546	3	2	1	17	9.34090909091	6.64143426295	3.46666666667	27	984	1326
5068624	10910000	1858	5.99355668007	2728	455.155452032	4145963.5	1519.78134164	-1000.0	102469.5	0.632697947214	0	2	99.7750419703	-734.0	1046.0	9559075.34952	714.464397397	209007.31612	0.0377212428964	1046	3	3	2	24	6.91304347826	10.0913705584	3.25925925926	22	528	572
5071352	10910000	1859	5.8276639306	2728	468.112099889	6160151.5	2258.12005132	-1000.0	102277.5	0.838709677419	0	2	130.193575085	-148.0	1922.0	7282663.12537	665.110767846	209213.272017	0.0375262071494	1922	0	3	1	22	8.48214285714	5.76247848537	3.3	34	1708	1768
5074080	10910000	1860	6.10131016782	2728	447.117082227	5987333.5	2194.77034457	-1000.0	102592.5	0.775293255132	0	2	126.19185008	-312.0	1732.0	7351280.39365	624.643009801	209171.400614	0.0373311714024	1732	1	2	1	19	8.75	6.48529411765	3.32432432432	33	1678	1726
5076808	10910000	1861	6.35375555139	2728	429.352369309	4982794.0	1826.53739003	-1002.0	102224.5	1.10337243402	0	2	112.552104242	-192.0	1418.0	11534783.9298	813.908658293	208980.538879	0.0371361356554	1418	3	1	0	29	7.48275862069	4.94579439252	3.39726027397	29	1308	1360
5079536	10910000	1862	5.86889135985	2728	464.823734626	5439277.5	1993.87005132	-1000.0	101670.5	0.855571847507	0	2	134.236357945	-128.0	1882.0	11784450.5754	710.334876321	209136.045775	0.0369410999083	1882	1	2	0	17	9.11764705882	5.96	2.9	34	1824	1860
5082264	10910000	1863	5.86020128071	2728	465.513020684	5803536.5	2127.39607771	-249.5	102069.5	0.807551319648	0	2	129.8425053	-66.0	1926.0	8629866.23112	694.033756871	208647.010585	0.0367460641613	1926	0	2	0	15	9.5625	6.45692883895	3.16279069767	33	1876	1904
5084992	10910000	1864	6.37058877741	2728	428.217876764	5743979.5	2105.56433284	-887.5	102915.5	0.641495601173	0	2	120.093596265	-280.0	1422.0	8508036.21023	642.417732172	208787.625641	0.0365510284143	1422	1	3	0	20	8.97959183673	7.75745526839	4.08571428571	29	1360	1398
5087720	10910000	1865	6.15561608487	2728	443.172537466	4877804.0	1788.05131965	-1000.0	101831.5	0.721774193548	0	2	120.121313202	-160.0	1324.0	9007546.05696	761.035152223	209019.180948	0.0363559926673	1324	1	1	1	21	9.25	7.41245136187	3.68571428571	27	1242	1286
5090448	10910000	1866	5.8699466741	2728	464.740167408	6031625.0	2211.00623167	-1000.0	102031.5	0.690982404692	0	2	133.331437266	-184.0	2088.0	7510213.70267	620.12749998	208599.395367	0.0361609569203	2088	1	3	0	8	9.79545454545	7.46558704453	4.41860465116	36	2060	2088
5093176	10910000	1867	6.06694740114	2728	449.649522178	5996550.5	2198.14901026	-200.5	102687.5	0.772727272727	0	2	137.03087567	-70.0	1842.0	11547635.7159	731.468463305	209156.514731	0.0359659211732	1842	0	2	0	18	9.2	6.67041198502	3.55555555556	32	1800	1828
5095904	10910000	1868	6.38260954156	2728	427.411387496	4949208.0	1814.22580645	-1000.0	101634.5	0.914589442815	0	2	115.217971213	-214.0	1576.0	13012344.7254	983.399992465	208668.394153	0.0357708854262	1576	3	2	0	15	9.17391304348	6.09578544061	3.54929577465	31	1430	1454
5098632	10910000	1869	5.9270059253	2728	460.266116549	5528344.0	2026.51906158	-977.0	102076.5	0.758431085044	0	2	138.796710912	-232.0	1902.0	8372164.01173	699.073761076	209164.440135	0.0355758496792	1902	1	2	1	10	10.119047619	7.53526970954	3.88571428571	32	1706	1730
