step	nb_steps	episode	duration	episode_steps	sps	episode_reward	reward_mean	reward_min	reward_max	action_mean	action_min	action_max	obs_mean	obs_min	obs_max	loss	mean_absolute_error	mean_q	mean_eps	maxscore	outer_deaths	inner_deaths	shell_deaths	resets	reset_vlners	isi_pre	isi_post	fortress_kills	raw_pnts	total
272800	1750000	100	5.89652679938	2728	462.645230458	1033318.5	378.782441349	-1000.0	100491.5	0.62573313783	0	2	69.8679811121	-90.0	543.477197189	1454935.86573	269.76271951	20412.5559877	0.3049981	100	5	14	0	66	3.30985915493	9.50961538462	5.125	5	-2158	62
275528	1750000	101	5.63471098424	2728	484.14195646	668550.0	245.069648094	-1000.0	100509.5	0.712609970674	0	2	70.4891426583	-118.0	548.64738387	1430230.4531	249.519718841	20292.8928788	0.3040433	100	4	12	3	77	3.125	8.31011235955	4.5	3	-2430	0
278256	1750000	102	5.56115582209	2728	490.545506595	1653053.5	605.958027859	-1000.0	101459.5	0.678885630499	0	2	69.7065560025	-130.0	539.567562181	1455234.45091	272.897775823	20421.5958979	0.3030885	172	3	7	1	65	3.49295774648	9.3850129199	6.66666666667	6	-1264	80
280984	1750000	103	5.80423800228	2728	470.001402239	926732.5	339.711326979	-1002.0	100595.5	0.656891495601	0	2	69.7383109763	-128.0	525.394656788	980606.311635	225.507900686	20451.7440375	0.3021337	100	5	8	0	73	3.43421052632	8.52328159645	4.125	3	-1868	0
283712	1750000	104	6.24461244608	2728	436.856574136	722616.5	264.888746334	-1000.0	100154.5	0.71004398827	0	2	68.7126352209	-94.0	538.283484749	1263193.21028	256.242016778	20686.949644	0.3011789	100	2	8	3	98	2.77777777778	7.6700610998	3.0	1	-2122	0
286440	1750000	105	5.57735206476	2728	489.120996545	921385.5	337.751282991	-1000.0	100559.5	0.555718475073	0	2	69.5466515025	-90.0	555.328491002	1219692.81948	239.707739497	20723.7212916	0.3002241	100	4	12	0	54	4.15517241379	11.3315217391	2.66666666667	4	-1892	4
289168	1750000	106	5.68832058664	2728	479.579158462	882659.0	323.555351906	-1000.0	100333.5	0.763196480938	0	2	69.0372719039	-126.0	531.388345554	1387823.32469	265.351291724	20600.7976511	0.2992693	100	2	6	3	76	3.57142857143	7.70021413276	4.28571428571	1	-1880	0
291896	1750000	107	6.14629564821	2728	443.844578286	896955.5	328.796004399	-1000.0	100349.5	0.716275659824	0	2	70.6315185456	-170.0	534.90240276	1236336.1894	245.981907741	20670.3327143	0.2983145	100	5	8	2	72	3.21333333333	8.71186440678	4.72	3	-1992	0
294624	1750000	108	5.48465005671	2728	497.388160009	838118.0	307.228005865	-1002.0	100401.5	0.690615835777	0	2	70.3364298621	-102.0	500.86838749	1268595.72395	264.549613852	20930.783942	0.2973597	168	2	13	1	61	3.75384615385	9.36	6.84210526316	4	-1942	0
297352	1750000	109	5.60268171493	2728	486.909686968	861984.5	315.976722874	-1000.0	100108.5	0.71224340176	0	2	70.4659378021	-92.0	499.558081194	1327917.53498	263.448956789	20785.5777799	0.2964049	100	3	7	1	83	3.27058823529	7.98268398268	5.63636363636	2	-1784	0
300080	1750000	110	6.06376489382	2728	449.885516304	878004.0	321.848973607	-1002.0	100635.5	0.916788856305	0	2	69.1538767234	-106.0	522.628530385	1292227.44079	256.250506437	20893.8890299	0.2954501	100	2	9	1	110	2.81081081081	5.74193548387	3.6	1	-2146	0
302808	1750000	111	5.69647608165	2728	478.892557591	961078.0	352.301319648	-1001.0	100123.5	0.740102639296	0	2	69.6067212703	-118.0	533.221441562	1139102.92432	243.465215666	20234.7614868	0.2944953	100	3	7	2	95	2.92783505155	7.54825462012	2.44444444444	2	-1934	0
305536	1750000	112	5.47839527181	2728	497.956037243	753195.5	276.098057185	-1002.0	100213.5	0.703445747801	0	2	69.3202890399	-106.0	526.921463371	1259213.72548	246.19542778	20327.4390393	0.2935405	100	3	11	2	74	3.33766233766	8.24888888889	4.17391304348	3	-2160	0
308264	1750000	113	5.77184401106	2728	472.639245754	1023074.5	375.027309384	-1000.0	100345.5	0.66642228739	0	2	70.72195987	-100.0	538.053541057	1238899.10102	267.771248748	20492.6512755	0.2925857	100	4	10	2	66	3.49295774648	8.45192307692	10.8333333333	5	-1916	0
310992	1750000	114	5.9203478682	2728	460.783734458	858634.5	314.748717009	-1000.0	100134.5	0.588343108504	0	2	71.3473722134	-106.0	521.922458732	1492835.35013	266.203988934	20605.9335422	0.2916309	100	4	7	3	62	3.81538461538	10.31043257	3.84615384615	3	-1846	0
313720	1750000	115	5.58892648881	2728	488.108048203	572077.5	209.705828446	-1002.0	100056.5	0.821847507331	0	2	69.9077352493	-136.0	549.925688028	1280404.55869	251.847908837	20474.9099787	0.2906761	100	8	3	5	100	2.69306930693	6.60536398467	4.4	1	-2444	0
316448	1750000	116	5.53464978565	2728	492.894782082	744842.0	273.035923754	-1000.0	100311.5	0.727639296188	0	2	71.0319178873	-102.0	550.247571521	1254776.46091	267.889337131	20460.5364063	0.2897213	100	5	13	1	78	3.30864197531	7.92640692641	7.71428571429	3	-2436	0
319176	1750000	117	6.11208196274	2728	446.329093201	1068213.5	391.573863636	-1002.0	100334.5	0.737170087977	0	2	69.9807772729	-122.0	544.644549096	1593912.66291	269.584857012	20372.9806993	0.2887665	176	4	9	3	70	3.26666666667	8.20535714286	2.75	5	-1934	0
321904	1750000	118	5.63027378538	2728	484.523507024	641107.0	235.009897361	-1002.0	100318.5	0.884897360704	0	2	70.5749861244	-112.0	552.945682557	1531994.91579	252.534304991	20227.5018686	0.2878117	100	6	10	1	93	3.02105263158	6.18832391714	3.2	2	-2486	0
324632	1750000	119	5.464062996	2728	499.262179444	1134017.5	415.695564516	-1000.0	100861.5	0.653225806452	0	2	69.8097270037	-108.0	489.556873517	1173186.39737	240.693270742	19859.3897143	0.2868569	152	4	3	4	69	3.80555555556	8.86363636364	2.09523809524	3	-1656	0
327360	1750000	120	6.11092846572	2728	446.413342147	1175704.5	430.976722874	-1000.0	101199.5	0.744134897361	0	2	69.803302605	-128.0	543.622486226	1242640.98493	237.3870678	20101.2454465	0.2859021	100	6	2	2	85	3.47126436782	7.52083333333	2.5	2	-1724	0
330088	1750000	121	5.69811627611	2728	478.754709067	1015403.5	372.215359238	-1002.0	100287.5	0.691715542522	0	2	72.1555777646	-90.0	528.09306595	1179017.85252	249.016349222	20093.4528343	0.2849473	172	10	5	1	61	4.07462686567	8.17511520737	6.6511627907	6	-1854	0
332816	1750000	122	5.97132400376	2728	456.850105317	725730.0	266.030058651	-1000.0	100604.5	0.520894428152	0	2	70.912413559	-112.0	553.332621828	1238240.964	246.149199472	20735.4867133	0.2839925	100	6	10	2	55	4.44827586207	10.9072164948	3.2	3	-2238	0
335544	1750000	123	5.79825879173	2728	470.486071421	893526.0	327.538856305	-1006.0	100553.5	0.493401759531	0	2	70.0033741791	-136.0	546.683220389	1045834.90943	228.806497255	20648.2104521	0.2830377	100	5	12	1	58	4.18032786885	11.3805774278	2.36363636364	3	-2214	0
338272	1750000	124	5.75471774259	2728	474.045838914	889786.5	326.168071848	-1002.0	100027.5	0.537390029326	0	2	69.2491389453	-106.0	525.796233211	1154097.61901	236.498081095	20544.5549467	0.2820829	100	6	9	0	64	3.57575757576	10.3178484108	5.2	2	-2068	0
341000	1750000	125	5.63231755321	2728	484.347690667	1208109.5	442.855388563	-1004.0	100374.5	0.574413489736	0	2	70.0264386032	-100.0	548.794724458	1515648.38981	259.462859582	20768.0147787	0.2811281	100	5	6	1	65	3.74647887324	9.73849878935	5.5	6	-1398	0
343728	1750000	126	5.64682240182	2728	483.103559114	1079434.0	395.686950147	-1002.0	100303.5	0.41275659824	0	2	70.2413713782	-188.0	541.237728823	1193413.55444	237.205640317	20938.3339214	0.2801733	100	7	7	2	45	4.50980392157	13.653250774	7.47368421053	6	-1614	0
346456	1750000	127	5.99025219722	2728	455.406535516	1138383.0	417.295821114	-944.5	100232.5	0.577346041056	0	2	71.6707913088	-122.0	541.215852209	1328348.32874	253.060855329	20864.4197987	0.2792185	100	3	3	5	72	3.45333333333	9.80198019802	5.52	3	-1584	0
349184	1750000	128	5.45915355605	2728	499.711168039	1141182.5	418.322030792	-1002.0	100468.5	0.504398826979	0	2	70.6387533434	-114.0	488.826342419	1180468.37776	246.399941453	21258.1812912	0.2782637	164	6	5	1	54	4.67796610169	11.1767810026	3.44444444444	5	-1432	0
351912	1750000	129	5.77528462464	2728	472.357671925	1099409.5	403.009347507	-1000.0	100362.5	0.449413489736	0	2	70.0519733316	-96.0	548.325309052	1340036.58483	261.431829794	21321.7486225	0.2773089	100	5	4	3	47	4.41176470588	13.5384615385	4.15384615385	4	-1422	0
354640	1750000	130	6.40025142019	2728	426.233255681	728634.5	267.094758065	-1002.0	100185.5	0.466642228739	0	2	69.6541028469	-148.0	552.560836101	1269132.0004	248.726877845	21487.0949786	0.2763541	100	3	10	3	49	4.54901960784	13.0504451039	4.0	2	-2038	0
357368	1750000	131	5.63586960123	2728	484.042426994	1037855.0	380.445381232	-1002.0	100638.5	0.50219941349	0	2	69.7342163487	-94.0	527.043137067	1402541.85637	253.119889849	21442.3571727	0.2753993	100	2	9	3	47	4.42307692308	12.896969697	4.11764705882	5	-1544	80
360096	1750000	132	5.4740553522	2728	498.350824842	573361.5	210.176502933	-1000.0	100205.5	0.528592375367	0	2	69.9078601383	-104.0	553.678687601	1531436.67106	254.297290959	21449.7231574	0.2744445	100	5	9	3	66	3.70149253731	10.4460784314	4.8	1	-2320	0
362824	1750000	133	5.85908121402	2728	465.602011707	674718.5	247.330828446	-1002.0	100158.5	0.599706744868	0	2	70.0613586171	-108.0	551.304640352	2330944.71075	324.425368457	21792.0143134	0.2734897	100	5	9	3	75	2.85714285714	9.54245283019	3.0	2	-2280	0
365552	1750000	134	5.99321785915	2728	455.181183817	762160.5	279.384347507	-1002.0	100280.5	0.625366568915	0	2	68.3961085986	-130.0	506.592118183	1654124.98162	267.781914496	21734.7684086	0.2725349	100	4	9	1	74	3.40789473684	8.96396396396	2.4	2	-2052	0
368280	1750000	135	5.61364023783	2728	485.95917879	879474.0	322.387829912	-1000.0	100544.5	0.781524926686	0	2	68.3704063208	-90.0	504.657602301	1754010.26337	289.189322083	21673.6244716	0.2715801	100	1	10	0	94	3.08421052632	6.73724007561	2.66666666667	1	-2006	0
371008	1750000	136	5.5652102286	2728	490.188130896	820272.0	300.686217009	-1002.0	100028.5	0.688416422287	0	2	69.1699928789	-138.0	534.935544723	1747064.04211	282.13135731	21485.2881346	0.2706253	100	5	11	0	74	3.18421052632	8.18300653595	4.4	2	-2260	0
373736	1750000	137	6.08057703764	2728	448.641631068	1124175.0	412.087609971	-1002.0	100839.5	0.485337243402	0	2	68.8617359333	-126.0	529.202869578	1609034.42842	266.148749108	21341.392601	0.2696705	100	5	5	3	62	3.98461538462	10.9846938776	6.18181818182	3	-1744	0
376464	1750000	138	5.58196635403	2728	488.716668461	633418.5	232.191532258	-1002.0	100095.5	0.630498533724	0	2	69.3991090437	-138.0	549.714239666	1401618.54103	257.298177982	21514.1624416	0.2687157	100	5	8	1	76	3.41558441558	8.85968819599	4.0	1	-2144	0
379192	1750000	139	5.57744934401	2728	489.112465527	864902.0	317.046187683	-1000.0	1122.5	0.58211143695	0	2	69.0596628544	-108.0	509.582299791	1529744.79157	252.085576894	21465.3658959	0.2677609	0	3	5	3	86	3.27906976744	8.71762208068	NA	0	-1986	0
381920	1750000	140	5.97161674504	2728	456.827709559	934598.5	342.594758065	-1000.0	100325.5	0.509164222874	0	2	70.0976942732	-100.0	530.8799052	1543038.7963	260.983483625	21313.4975629	0.2668061	100	4	8	1	71	3.39726027397	10.5955334988	5.75	2	-1860	0
384648	1750000	141	5.8418227301	2728	466.977538696	878709.0	322.107404692	-1000.0	100505.5	0.523093841642	0	2	69.8179820476	-142.0	544.848895694	1674088.13896	283.425054354	21633.6315954	0.2658513	100	6	6	2	62	3.98461538462	10.5670886076	6.33333333333	3	-1868	0
387376	1750000	142	5.54166593883	2728	492.270741346	750285.5	275.031341642	-1002.0	100311.5	0.630498533724	0	2	71.1871844442	-126.0	545.682571185	1921013.80479	295.215330857	21618.3049567	0.2648965	100	8	4	4	70	3.56164383562	9.12880562061	3.11111111111	3	-2096	80
390104	1750000	143	5.85603393389	2728	465.844295097	1220682.0	447.464076246	-1000.0	100257.5	0.572947214076	0	2	69.7277013829	-112.0	552.128922309	1714831.77767	297.370537498	21567.5530293	0.2639417	100	3	3	3	66	3.74285714286	9.62779156328	7.91666666667	4	-1298	0
392832	1750000	144	5.95876323435	2728	457.813122071	1204715.0	441.611070381	-1002.0	100242.5	0.678885630499	0	2	70.8639481615	-188.0	518.455439549	1436724.34523	264.949921169	21563.648764	0.2629869	100	3	6	3	63	4.20895522388	7.51981351981	13.0212765957	4	-1684	72
395560	1750000	145	5.57699487221	2728	489.15232352	794057.5	291.076796188	-1000.0	100382.5	0.655791788856	0	2	70.1373374457	-156.0	543.185538819	1872633.99867	288.783872252	21602.825559	0.2620321	100	5	11	1	63	4.10606060606	8.94366197183	4.125	3	-2194	0
398288	1750000	146	5.64297098669	2728	483.433284778	916663.5	336.020344575	-1000.0	100309.5	0.667521994135	0	2	69.9915797143	-90.0	532.175056663	1613971.05878	283.184468915	21617.3743327	0.2610773	100	2	4	7	78	3.40243902439	8.54079254079	7.25	4	-1762	0
401016	1750000	147	6.01190451093	2728	453.766355577	1051021.5	385.27181085	-1002.0	100270.5	0.62646627566	0	2	70.899800107	-102.0	529.726316306	1326202.63724	257.950084474	21810.2252022	0.2601225	100	10	4	3	66	3.90277777778	8.67431192661	6.33333333333	6	-1942	0
403744	1750000	148	5.65185502199	2728	482.673385886	763495.0	279.873533724	-1000.0	100770.5	0.565249266862	0	2	68.9057672252	-134.0	514.187004906	1808841.64233	311.939266652	21903.2985589	0.2591677	100	4	9	1	64	3.56060606061	10.3846153846	8.90909090909	2	-1936	0
406472	1750000	149	5.62022661548	2728	485.389680282	1037002.5	380.132881232	-1002.0	100520.5	0.632697947214	0	2	69.884523066	-148.0	545.78331941	1579641.49159	277.366123121	21916.438425	0.2582129	156	3	5	4	67	3.91549295775	8.65478841871	5.77777777778	4	-1644	0
409200	1750000	150	5.88632060953	2728	463.447403049	1291395.0	473.38526393	-1007.0	100295.5	0.532991202346	0	2	70.9191761375	-132.0	524.744488006	1778022.32641	282.133042243	21868.7212115	0.2572581	100	5	11	0	51	4.15254237288	9.80392156863	7.85714285714	8	-1588	86
411928	1750000	151	5.70223995268	2728	478.408489057	1045758.0	383.342375367	-1002.0	100487.5	0.561217008798	0	2	70.9189637841	-130.0	549.739793391	1758907.58051	287.838070363	22315.3402418	0.2563033	164	8	6	2	62	3.59701492537	10.0641975309	7.69230769231	5	-1834	96
414656	1750000	152	5.4692281328	2728	498.790676447	1236237.0	453.166055718	-1000.0	100700.5	0.519061583578	0	2	71.3000433933	-110.0	524.820865687	1707021.82961	283.758056529	22479.368817	0.2553485	100	2	11	2	51	4.05172413793	10.0970350404	11.5	7	-1564	0
417384	1750000	153	5.7645468624	2728	473.237544098	1148677.5	421.069464809	-1001.0	100410.5	0.519794721408	0	2	69.9469414966	-128.0	510.16538411	1394031.40994	275.070074355	22376.8755441	0.2543937	100	6	6	1	67	3.9014084507	9.11060948081	7.92857142857	4	-1764	58
420112	1750000	154	5.95013790765	2728	458.476768495	1124535.5	412.219758065	-1000.0	100626.5	0.537023460411	0	2	70.9023523879	-100.0	553.462905121	1975309.72121	300.21196456	22297.6885224	0.2534389	168	4	9	2	47	4.43396226415	11.2402234637	7.84615384615	6	-1590	0
422840	1750000	155	5.43225358382	2728	502.185687377	1366779.0	501.018695015	-1002.0	100258.5	0.550586510264	0	2	70.8043944136	-104.0	537.90641531	2201693.58753	330.52248858	21732.0752884	0.2524841	100	5	5	3	57	4.09523809524	10.0050251256	7.84615384615	6	-1480	0
425568	1750000	156	5.48179763626	2728	497.646972948	1053788.0	386.285923754	-1000.0	100489.5	0.693914956012	0	2	69.7128029555	-124.0	548.298904972	1869963.92662	304.233761002	21994.4309275	0.2515293	100	5	11	1	64	3.51428571429	8.32727272727	6.4	6	-1926	0
428296	1750000	157	6.00481396773	2728	454.302167337	1173267.0	430.083211144	-1002.0	100383.5	0.754765395894	0	2	70.1755119543	-162.0	517.714812448	1909536.94201	304.289552616	22011.2734561	0.2505745	100	6	10	0	66	3.80821917808	7.20614035088	8.78947368421	7	-1798	0
431024	1750000	158	5.79224253675	2728	470.974753334	1386288.0	508.170087977	-1000.0	101065.5	0.653225806452	0	2	69.0796632289	-186.0	524.705964561	2469539.58992	345.496998583	21891.4855936	0.2496197	100	3	5	3	69	3.56	7.94444444444	8.85714285714	6	-1426	60
433752	1750000	159	5.48791749515	2728	497.092021229	930010.5	340.912939883	-1000.0	100111.5	0.530425219941	0	2	70.0484389724	-158.0	547.282742399	1888875.1705	289.576293554	21480.265184	0.2486649	100	9	4	1	60	4.25	9.63503649635	7.66666666667	4	-1822	38
436480	1750000	160	5.69448020051	2728	479.060406559	1725702.0	632.588709677	-1001.0	100595.5	0.550219941349	0	2	72.2830266085	-196.0	537.380422346	1875365.09513	292.516293366	21559.8032083	0.2477101	142	7	5	2	41	4.94117647059	10.2433862434	8.13636363636	10	-1184	0
439208	1750000	161	6.35249724576	2728	429.437415627	1230367.0	451.014296188	-1006.0	100429.5	0.58284457478	0	2	70.5903168949	-168.0	544.1271616	1807820.94595	297.212218601	21426.1719938	0.2467553	100	6	8	0	64	3.61971830986	9.28140703518	13.2142857143	7	-1488	34
441936	1750000	162	5.61076884341	2728	486.207875629	1168111.5	428.193365103	-1012.0	100733.5	0.452712609971	0	2	70.8874910798	-98.0	545.44594343	1793363.1395	299.178887006	21978.2076083	0.2458005	158	6	4	3	45	4.76	12.5981308411	11.3888888889	5	-1460	0
444664	1750000	163	5.70261702272	2728	478.376855596	1200685.0	440.133797654	-1000.0	100466.5	0.482038123167	0	2	69.3943234602	-104.0	507.615207699	1960784.84561	296.73193403	22169.2182546	0.2448457	100	2	6	4	50	4.41818181818	11.4792899408	12.5789473684	5	-1412	0
447392	1750000	164	5.92046532612	2728	460.774592829	1425191.5	522.43090176	-1000.0	100361.5	0.510263929619	0	2	69.2692641183	-116.0	527.648908429	1450415.23977	265.492786094	22259.1231027	0.2438909	100	2	10	2	62	3.86764705882	10.2615384615	9.75757575758	6	-1582	0
450120	1750000	165	5.47447037019	2728	498.313045013	1410560.5	517.067631965	-1002.0	100821.5	0.603372434018	0	2	69.2287414643	-124.0	522.030770923	1888835.61491	310.312425541	22243.6209506	0.2429361	166	5	5	2	57	4.03125	9.70443349754	5.72727272727	7	-1280	0
452848	1750000	166	5.75436807939	2728	474.074644229	1162410.5	426.103555718	-1002.0	101182.5	0.618401759531	0	2	68.4778580099	-94.0	515.540003215	1769501.28427	292.997230373	21852.0346608	0.2419813	100	3	8	2	79	3.32098765432	8.52676659529	3.71428571429	2	-1992	0
455576	1750000	167	6.00297891359	2728	454.441043233	1496620.5	548.614552786	-1000.0	101060.5	0.585410557185	0	2	69.2283155816	-130.0	530.781213581	1534426.23968	287.780115804	22330.1132297	0.2410265	160	2	8	3	52	4.4406779661	10.2652519894	7.05555555556	7	-1362	0
458304	1750000	168	5.64434163028	2728	483.315890265	971402.5	356.085960411	-1003.0	100182.5	0.565249266862	0	2	71.2416887071	-196.0	518.065470564	1906331.74955	300.699645739	22277.2925678	0.2400717	100	9	8	1	53	4.18644067797	10.6595744681	4.72	6	-1912	0
461032	1750000	169	5.57831341267	2728	489.036703066	1074835.0	394.001099707	-1000.0	100505.5	0.620967741935	0	2	70.4829145177	-160.0	524.495694944	2596717.65706	332.821200743	21933.4163077	0.2391169	100	5	7	3	60	4.12307692308	9.17899761337	5.42857142857	5	-1818	0
463760	1750000	170	5.80575170359	2728	469.878861391	1376965.0	504.752565982	-1000.0	100579.5	0.483137829912	0	2	70.2090663431	-160.0	548.893270874	1478586.16734	266.631854055	22034.8282739	0.2381621	100	7	2	2	52	4.54385964912	11.6730245232	5.6	5	-1322	0
466488	1750000	171	5.80395489857	2728	470.024327838	943172.0	345.737536657	-1009.0	100538.5	0.50293255132	0	2	68.0339425777	-160.0	536.692957863	1417227.75791	264.439353518	21953.1923341	0.2372073	164	4	5	2	77	3.2125	10.0563380282	5.0	3	-1618	0
469216	1750000	172	5.45900025841	2728	499.725200745	1184073.5	434.044538123	-1000.0	100534.5	0.534824046921	0	2	68.9883573617	-132.0	522.62129854	1790674.13129	312.460984451	22049.7886888	0.2362525	100	2	9	2	57	3.84126984127	11.2681564246	9.04	6	-1410	34
471944	1750000	173	5.67628355908	2728	480.59614563	1378965.5	505.485887097	-1000.0	100580.5	0.428885630499	0	2	70.1067787009	-202.0	510.046169933	1892297.03691	295.053322756	22521.3480715	0.2352977	148	2	5	4	36	5.58139534884	12.7485380117	6.8	7	-1080	0
474672	1750000	174	6.03024902886	2728	452.38596067	1464512.5	536.844758065	-1000.0	100527.5	0.514662756598	0	2	70.7641982376	-142.0	517.588362878	1417234.78128	281.072324311	22824.7829482	0.2343429	164	4	10	1	42	4.41176470588	10.6010928962	10.3255813953	9	-1360	0
477400	1750000	175	5.43044382831	2728	502.353046316	1238025.0	453.821480938	-1002.0	100355.5	0.541055718475	0	2	70.6873798066	-126.0	530.006628838	1925589.12707	309.37274991	23203.1969678	0.2333881	100	5	7	2	40	5.06382978723	11.9002932551	5.33333333333	7	-1394	84
480128	1750000	176	5.43638448857	2728	501.804095302	1132485.5	415.133980938	-1002.0	100249.5	0.423387096774	0	2	70.9337956949	-138.0	536.777879708	1461869.19723	277.446571261	23112.4555535	0.2324333	100	7	6	0	39	5.13333333333	12.7195121951	11.8620689655	6	-1356	0
482856	1750000	177	6.07823661326	2728	448.814380481	1201478.0	440.424486804	-1000.0	100622.5	0.648093841642	0	2	70.0730923783	-106.0	548.515740396	1538542.93849	303.25456306	23300.4365234	0.2314785	100	4	9	1	71	3.71428571429	7.97505197505	5.7	6	-1734	0
485584	1750000	178	5.74797866964	2728	474.601622029	1100584.5	403.440065982	-1000.0	100477.5	0.624633431085	0	2	70.0059941826	-104.0	549.910262736	1808289.33473	313.370650048	23158.9612038	0.2305237	100	4	7	3	79	3.52380952381	7.82364729459	4.94117647059	5	-1850	0
488312	1750000	179	5.51777800935	2728	494.401912396	1279002.0	468.842375367	-1000.0	100737.5	0.615102639296	0	2	70.3621076868	-138.0	536.02220682	1802454.75937	320.387115255	22998.154483	0.2295689	100	7	5	2	71	3.48717948718	8.20210526316	5.6	7	-1600	0
491040	1750000	180	5.75267548063	2728	474.21413031	1579476.5	578.986986804	-1000.0	100485.5	0.525659824047	0	2	70.8387872233	-116.0	527.315564666	1457301.48211	269.956030356	22965.4200422	0.2286141	100	3	10	1	51	4.3606557377	10.1224489796	7.89473684211	10	-1216	98
493768	1750000	181	6.11936194448	2728	445.798111756	1280592.0	469.425219941	-1000.0	100749.5	0.646994134897	0	2	69.4879162547	-140.0	502.320838424	1640358.76805	286.035781088	22909.0350045	0.2276593	122	3	4	3	76	3.59259259259	8.00417536534	5.76470588235	5	-1454	0
496496	1750000	182	5.65257904466	2728	482.611561633	1203921.0	441.320014663	-1000.0	100827.5	0.744501466276	0	2	68.4801712448	-144.0	515.94099216	1976158.61829	330.049952286	22831.1957822	0.2267045	156	6	4	2	78	3.41463414634	6.92038834951	5.71428571429	4	-1790	0
499224	1750000	183	5.51245776785	2728	494.879074795	1352757.5	495.878848974	-1001.0	100556.5	0.629765395894	0	2	69.8313063783	-160.0	507.642669306	1747248.6961	290.456216415	22970.4097525	0.2257497	100	3	4	1	91	2.97916666667	7.5442043222	5.55555555556	5	-1314	24
501952	1750000	184	5.9931799112	2728	455.184065958	1206725.5	442.348057185	-1002.0	100260.5	0.620967741935	0	2	70.2059555735	-114.0	519.339145125	1926031.53459	312.790461577	23298.5545615	0.2247949	148	2	4	4	86	3.28888888889	8.05394190871	5.15384615385	4	-1578	0
504680	1750000	185	5.68618676773	2728	479.759127062	1625037.5	595.688233138	-1000.0	100522.5	0.633797653959	0	2	71.5869851349	-134.0	536.194429104	1888764.13501	300.488311779	22956.3884714	0.2238401	164	5	3	2	68	4.10526315789	8.23554603854	3.52941176471	8	-1142	96
507408	1750000	186	5.60814109889	2728	486.435692665	1539985.5	564.510813783	-970.5	100785.5	0.636363636364	0	2	70.6258641134	-126.0	506.53897794	1696453.57634	309.332702726	22940.7698491	0.2228853	168	4	5	3	78	3.22093023256	7.69539078156	5.14285714286	8	-1368	88
510136	1750000	187	5.8604834809	2728	465.49060481	1388348.0	508.925219941	-1002.0	100813.5	0.611803519062	0	2	70.4736584988	-142.0	518.855817905	1402091.4263	287.802282328	23155.3279102	0.2219305	100	8	5	1	72	3.87341772152	8.22601279318	4.75	7	-1618	0
512864	1750000	188	5.98894720959	2728	455.505768298	1010279.5	370.337060117	-1000.0	100790.5	0.601539589443	0	2	69.0064355897	-122.0	544.807525561	1769741.4527	310.230325257	23710.0996838	0.2209757	100	2	6	4	83	3.17857142857	7.94082840237	2.57142857143	1	-2066	0
515592	1750000	189	5.62896096723	2728	484.636510341	1174646.5	430.588892962	-1000.0	100406.5	0.493035190616	0	2	69.4725333982	-156.0	531.541616209	2170724.41215	343.352626924	23773.4737044	0.2200209	100	4	3	3	64	4.22727272727	9.70387243736	7.4	2	-1654	0
518320	1750000	190	5.64249001156	2728	483.474493426	1069986.5	392.223790323	-1002.0	100486.5	0.618401759531	0	2	70.6006320279	-136.0	544.928408554	1974121.18588	308.264674022	23710.2475085	0.2190661	100	4	5	2	78	3.43902439024	7.87575150301	3.625	4	-1670	0
521048	1750000	191	6.11541355127	2728	446.08593959	1659923.0	608.476173021	-1000.0	100955.5	0.526759530792	0	2	68.6009909557	-122.0	497.448407222	1946879.39681	302.966870596	23514.2648289	0.2181113	100	1	4	0	78	3.4756097561	9.50344827586	4.18181818182	4	-998	74
523776	1750000	192	5.57678224325	2728	489.170973692	1126684.5	413.007514663	-1002.0	100236.5	0.575513196481	0	2	67.9018584808	-142.0	480.882602046	1995057.81083	320.092788998	23089.6447632	0.2171565	100	2	5	1	79	3.71951219512	8.61016949153	2.66666666667	3	-1438	0
526504	1750000	193	5.73879014727	2728	475.361518716	1291157.0	473.298020528	-1000.0	100643.5	0.464809384164	0	2	70.753087832	-166.0	542.424430999	1841439.6262	314.155632455	23134.8265299	0.2162017	100	4	2	2	57	4.3606557377	10.9246231156	3.875	4	-1196	0
529232	1750000	194	6.08043518461	2728	448.652097617	1416823.5	519.363453079	-1000.0	100050.5	0.498167155425	0	2	68.1416514106	-108.0	501.193048184	1713553.32622	298.581886359	23260.2752503	0.2152469	100	2	5	1	70	3.71830985915	10.3349514563	5.2	1	-1514	0
531960	1750000	195	5.65937564188	2728	482.031971833	1416149.5	519.11638563	-1003.0	100972.5	0.405791788856	0	2	69.6617109212	-110.0	488.324167946	1907424.72945	322.719082673	24130.1654285	0.2142921	100	2	5	2	47	4.65384615385	13.4832826748	4.08333333333	5	-1066	0
534688	1750000	196	5.51896644257	2728	494.295449771	1188912.5	435.818365103	-1002.0	100369.5	0.455278592375	0	2	71.0833631017	-104.0	510.83368118	1846905.08169	303.989010584	24549.8949179	0.2133373	100	4	6	2	44	4.74	12.283286119	5.36363636364	6	-1314	0
537416	1750000	197	5.84620089882	2728	466.627823301	1467668.5	538.00164956	-1004.0	100417.5	0.463343108504	0	2	69.6732709111	-176.0	489.214519831	1893938.3424	306.440783414	24581.3894766	0.2123825	150	4	6	1	45	4.90566037736	12.2965116279	4.76923076923	8	-1024	0
